Elead ID,Source Type,Lead Provider,SubSource,Sale Date,Stock#,Vin#
7102363,Showroom Up,other,,6/15/17,15351,4JGDF2EE6FA540466
7102357,Showroom Up,other,,6/14/17,15498,WDDUG8CB6FA099859
7102353,Showroom Up,other,,6/13/17,15486,SCBBF7ZH6GC001660
7102354,Showroom Up,other,,6/13/17,15510,WBAKN9C54ED681752
7102356,Showroom Up,other,,6/13/17,15465,WBAYE8C55ED136423
7102359,Showroom Up,other,,6/13/17,15385,WBA3R1C56GK195940
7102360,Showroom Up,other,,6/12/17,15238,WBA5B3C54ED537167
7102349,Showroom Up,other,,6/10/17,15308A,SAJWA43C389B22769
7102350,Showroom Up,other,,6/10/17,15191B,1G6DV5EP6B0147659
7102352,Showroom Up,other,,6/10/17,15177,5UXWX7C59G0R17923
7102345,Showroom Up,other,,6/9/17,15455,5YMGY0C51D0C11819
7102346,Showroom Up,other,,6/9/17,15252,WDDLJ9CB3EA121074
7102355,Showroom Up,other,,6/9/17,15345,WAU2GAFC8GN002746
7102358,Showroom Up,other,,6/7/17,15495,WAUGFAFC8FN022969
7102343,Showroom Up,other,,6/6/17,15149,WBAYF8C50ED142241
7102347,Showroom Up,other,,6/6/17,15331B,SAJDA42B363A46003
7102348,Showroom Up,other,,6/6/17,15471,WDDJK7EAXEF029914
7102338,Showroom Up,other,,6/5/17,15191A,1G6DV1EP1B0136674
7102342,Showroom Up,other,,6/5/17,15379A,WBAKA8C59CCY37535
7100982,Showroom Up,other,,6/2/17,15483,WBA7F2C52GG419174
7102341,Showroom Up,other,,6/1/17,15441,5UXKU2C56G0N81755
7101114,Showroom Up,other,,5/31/17,15354B,3VWD07AJ2FM259884
7102335,Showroom Up,other,,5/31/17,15336,WA1DGAFE6DD004133
7102336,Showroom Up,other,,5/31/17,15463,SCFEDACM6DGA14825
7102339,Showroom Up,other,,5/31/17,15502,ZAM57XSA7E1084394
7102330,Showroom Up,other,,5/30/17,15438A,JM1GJ1V5XF1183383
7102331,Showroom Up,other,,5/27/17,15493,WUAENAFG6CN000466
7102329,Showroom Up,other,,5/26/17,15409,WBA3V7C55EJ873062
7102333,Showroom Up,other,,5/25/17,15492,SAJWJ6DL9GMK33605
7102337,Showroom Up,other,,5/25/17,15294,WBA3R1C53EK191342
7102328,Showroom Up,other,,5/24/17,15331A,SCFEKBEL4CGD16094
7102334,Showroom Up,other,,5/24/17,15447A,JTHBH96S465033656
7097425,Showroom Up,other,,5/23/17,15475,19UNC1B00HY000126
7102323,Showroom Up,other,,5/23/17,15489,WDDKK7CF1BF072309
7102324,Showroom Up,other,,5/23/17,15428,JTHHE5BC6G5013761
7102326,Showroom Up,other,,5/23/17,15368,ZAM45VLA2E0077265
7102320,Showroom Up,other,,5/22/17,15317,4JGDA2EB5EA314728
7102322,Showroom Up,other,,5/22/17,15451A,WBA6B2C53DD128185
7102316,Showroom Up,other,,5/20/17,15367,WBA5B1C59ED479738
7102318,Showroom Up,other,,5/20/17,15392,WUAANAFG7BN000246
7102315,Showroom Up,other,,5/19/17,15295,WBA3A9G50ENR97296
7102317,Showroom Up,other,,5/19/17,15444,WBA3T3C51EJ876975
7102310,Showroom Up,other,,5/17/17,15473,5UXKR2C50G0R72126
7102312,Showroom Up,other,,5/17/17,15206A,WBAUC73509VK80220
7102319,Showroom Up,other,,5/17/17,15359,YV4952DZ8D2453058
7102325,Showroom Up,other,,5/17/17,15436A,ZAMGJ45A290044238
7102304,Showroom Up,other,,5/16/17,15446,58ABK1GGXGU035213
7102305,Showroom Up,other,,5/16/17,15311,WBALY1C58EDZ73451
7102306,Showroom Up,other,,5/16/17,15287,WP0AD2A74EL044329
7102303,Showroom Up,other,,5/15/17,15348F,ZAM56PPA8E1073187
7102307,Showroom Up,other,,5/15/17,15306,4JGDF2EEXEA355786
7102298,Showroom Up,other,,5/13/17,15440,SAJBF4BV3GCY18663
7102300,Showroom Up,other,,5/13/17,15418,WBAKN9C54ED681931
7102297,Showroom Up,other,,5/12/17,15331,5UXKU6C57G0R33779
7102309,Showroom Up,other,,5/12/17,15431,WBAYP9C57FD169750
7102314,Showroom Up,other,,5/12/17,15067,WBSKG9C5XDJ593682
7102299,Showroom Up,other,,5/11/17,15417,WBAYP9C54ED169462
7102302,Showroom Up,other,,5/11/17,14931A,WDBSK71F87F118690
7098733,Showroom Up,other,,5/10/17,15436,ZAM56RRA7E1084206
7102296,Showroom Up,other,,5/10/17,15447,WBA5B1C58ED475356
7102301,Showroom Up,other,,5/10/17,15403A,WAUBGAFL8FA116445
7102291,Showroom Up,other,,5/8/17,15342,WP0AA2A70GL003966
7102278,Showroom Up,other,,5/6/17,15243E,1ZVBP8CF1D5235919
7102287,Showroom Up,other,,5/6/17,15369A,WAUHGAFC1CN058600
7102289,Showroom Up,other,,5/6/17,15335,ZAM56RRA3E1079231
7102290,Showroom Up,other,,5/6/17,15387C,1G1YS2DW6A5102942
7102295,Showroom Up,other,,5/6/17,15451,5UXKR0C54F0P11584
7100291,Showroom Up,other,,5/5/17,15432,5UXWX7C52E0E81996
7102285,Showroom Up,other,,5/5/17,15413,1G1YT2D64F5600836
7102286,Showroom Up,other,,5/5/17,15406,1GYS4SKJ0FR550358
7102293,Showroom Up,other,,5/5/17,15329B,1FAHP2F8XEG173634
7102294,Showroom Up,other,,5/5/17,15264,WP0AD2A70EL044666
7102283,Showroom Up,other,,5/3/17,15344,SALGS2VFXFA215978
7100415,Showroom Up,other,,5/2/17,15350,WBA7F0C54HGM21210
7102262,Showroom Up,other,,5/1/17,15357A,WBAKB8C56BCY65157
7102282,Showroom Up,other,,5/1/17,14867,WBAKG7C51DJ437961
7102284,Showroom Up,other,,5/1/17,15403,WBS3U9C5XGP969246
7102292,Showroom Up,other,,5/1/17,15405,WBA3T3C50EP737207
7102279,Showroom Up,other,,4/30/17,15421,SCFHDDAT8EGF03768
7102275,Showroom Up,other,,4/29/17,15348B,SCBCR73W97C050161
7102276,Showroom Up,other,,4/28/17,15412,WP0AA2A79CL072469
7102277,Showroom Up,other,,4/28/17,15228A,WDDNG7BB3AA313697
7102280,Showroom Up,other,,4/28/17,15332,WBA6D2C57GGT65582
7102273,Showroom Up,other,,4/27/17,15426,4JGDA5HB0FA597960
7102274,Showroom Up,other,,4/26/17,15233,WDDGJ7HB4EG158369
7102270,Showroom Up,other,,4/25/17,15303A,JTHBL5EF5D5122936
7102269,Showroom Up,other,,4/24/17,15366,ZAM45VLA5D0074309
7102272,Showroom Up,other,,4/24/17,15396,ZAM56RRA2E1097123
7102264,Showroom Up,other,,4/22/17,15438,WBA3T3C5XEJ876912
7102265,Showroom Up,other,,4/22/17,15427,WBA3T3C55EP736893
7102263,Showroom Up,other,,4/21/17,15373A,JTHCE96S770005068
7102266,Showroom Up,other,,4/20/17,15258,WP0CD2A91AS773320
7102268,Showroom Up,other,,4/19/17,15414,WBSLZ9C57DC985795
7102258,Showroom Up,other,,4/18/17,15389,WBA5B1C59ED483787
7096629,Showroom Up,other,,4/17/17,15379,WP1AG2A58HLB51845
7102261,Showroom Up,other,,4/17/17,15260,WP0CB2A87CS799095
7102267,Showroom Up,other,,4/17/17,15191,WUA8NAFG4CN910226
7102271,Showroom Up,other,,4/17/17,15369,WBAKN9C57ED680739
7102250,Showroom Up,other,,4/15/17,15374A,WBALZ3C53CDL72440
7102251,Showroom Up,other,,4/15/17,15362,WP1AD2A28DLA70725
7102259,Showroom Up,other,,4/15/17,14914F,5XYKU4A23BG112678
7098908,Showroom Up,other,,4/14/17,15303,WDDUG8CB2GA241819
7099600,Showroom Up,other,,4/14/17,15353,SALGS2TF5EA189906
7102252,Showroom Up,other,,4/14/17,15354A,WDDHF8JBXEA937140
7102253,Showroom Up,other,,4/14/17,15386,WBA1F9C50GV742424
7100362,Showroom Up,other,,4/13/17,15348,WBY2Z2C53GV674902
7102243,Showroom Up,other,,4/12/17,15356,WP1AF2A21ELA45788
7102245,Showroom Up,other,,4/12/17,15334,SCBGU3ZA7HC059723
7102247,Showroom Up,other,,4/12/17,15078A,JTHGL46F475010017
7102256,Showroom Up,other,,4/12/17,15339B,5FRYD3H45EB007338
7102241,Showroom Up,other,,4/11/17,15266,5UXFG8C56EL593220
7102242,Showroom Up,other,,4/11/17,15250,WBA3T3C50EJ877020
7102237,Showroom Up,other,,4/10/17,15204A,WBAFR7C58CC814669
7102240,Showroom Up,other,,4/10/17,15373,WBSFV9C53ED593109
7097333,Showroom Up,other,,4/8/17,15354,WDDUG8FB1FA101139
7102232,Showroom Up,other,,4/8/17,15371,WBSFV9C54ED097834
7102235,Showroom Up,other,,4/8/17,15330A,WP0AB2A92BS720351
7102236,Showroom Up,other,,4/8/17,15333,SADCM2BV1HA492487
7102248,Showroom Up,other,,4/8/17,15365,YH4K12AA7CA000414
7102249,Showroom Up,other,,4/8/17,15288,5YJRE1A39A1000893
7102234,Showroom Up,other,,4/7/17,15360,1G1YK2D70F5102113
7102255,Showroom Up,other,,4/7/17,15355,WA1LGAFE0FD003302
7099867,Showroom Up,other,,4/6/17,15299,WDDJK7EA6DF004264
7102230,Showroom Up,other,,4/6/17,15325,5UXKT0C53G0S75331
7102257,Showroom Up,other,,4/5/17,15221,WDDLJ7GB0FA142416
7100837,Showroom Up,other,,4/4/17,15374,WBAYP9C52ED169394
7102228,Showroom Up,other,,4/4/17,15381,WP1AB2A20DLA84043
7102229,Showroom Up,other,,4/4/17,15224,SCBFH7ZA0FC043089
7102244,Showroom Up,other,,4/4/17,15340,JF1GR8H65EL210200
7102246,Showroom Up,other,,4/4/17,15281,SALVP2BG3FH046917
7102225,Showroom Up,other,,4/3/17,15339A,4JGDA5JB4FA451362
7102227,Showroom Up,other,,4/3/17,15190,WBSFV9C54ED097798
7102231,Showroom Up,other,,4/3/17,15358,SAJWJ0EF5E8U09996
7102217,Showroom Up,other,,4/1/17,15377,1G1YU2D61G5611839
7102218,Showroom Up,other,,4/1/17,15372,WBA3N3C51EK230730
7102214,Showroom Up,other,,3/31/17,15115A,1N4AL3AP0FC114439
7102215,Showroom Up,other,,3/31/17,15189,WP1AB2A50GLB44790
7102219,Showroom Up,other,,3/31/17,15259,WP0AC2A72DL090081
7102221,Showroom Up,other,,3/31/17,15290,WP0CB2A87DS130259
7101571,Showroom Up,other,,3/30/17,15213,5UXXW3C58F0M86554
7102213,Showroom Up,other,,3/30/17,15302,WDDUG8CB1EA026445
7102216,Showroom Up,other,,3/30/17,15349,5YJXCBE45GF017045
7102220,Showroom Up,other,,3/30/17,15248,WBS3U9C50GP969028
7102222,Showroom Up,other,,3/30/17,15330,WP0AB2A98CS120435
7102210,Showroom Up,other,,3/29/17,15237,WBA5B3C53ED534003
7102238,Showroom Up,other,,3/29/17,15179C,SALGS2WFXEA195955
7102223,Showroom Up,other,,3/28/17,15328,5UXFG2C57E0H09770
7102207,Showroom Up,other,,3/27/17,15088A,WMWMF33518TU67234
7102208,Showroom Up,other,,3/27/17,14914E,JTHFN45Y579011484
7102199,Showroom Up,other,,3/25/17,15192A,SALSK2D48BA706750
7102200,Showroom Up,other,,3/25/17,15012A,WP0AB2A94DS122829
7102201,Showroom Up,other,,3/25/17,15275,WDDGF8ABXDA839851
7102202,Showroom Up,other,,3/25/17,15240,WBA3R1C54EK192838
7102203,Showroom Up,other,,3/25/17,15061,5YJSA1CP9DFP26399
7102204,Showroom Up,other,,3/25/17,15269A,SALVT2BG1DH815519
7102211,Showroom Up,other,,3/25/17,15139,WP0AD2A91BS766618
7097201,Showroom Up,other,,3/23/17,15315,5UXKS4C57E0J93707
7102193,Showroom Up,other,,3/23/17,15321,5YMGY0C57D0C11873
7102197,Showroom Up,other,,3/23/17,15185,WBS3R9C55FK334268
7102198,Showroom Up,other,,3/23/17,15322,5UXKR6C57E0C03534
7102191,Showroom Up,other,,3/22/17,15198A,WBAFR7C57DC823381
7102192,Showroom Up,other,,3/22/17,15347,WP0AA2A73FL000297
7102194,Showroom Up,other,,3/22/17,14686B,WBAFR9C52BC617460
7102190,Showroom Up,other,,3/21/17,15204,WAUDFAFC5GN059031
7102189,Showroom Up,other,,3/20/17,15319,5UXWX7C51F0K33446
7102196,Showroom Up,other,,3/20/17,15291,WBA3V7C57EJ872558
7102205,Showroom Up,other,,3/20/17,15262,WBAYE8C57FD780992
7102187,Showroom Up,other,,3/18/17,15279,WP0AD2A71EL044806
7102184,Showroom Up,other,,3/17/17,15127,1GYS3HKJ4GR246019
7102182,Showroom Up,other,,3/16/17,15251,WBAKA8C51CDX01085
7102183,Showroom Up,other,,3/16/17,15310,WBA3B9C5XEP458644
7102181,Showroom Up,other,,3/15/17,15305A,WP0CB2A82GS140542
7102185,Showroom Up,other,,3/14/17,15313A,WBALW3C53EC892848
7101714,Showroom Up,other,,3/13/17,15292A,1FMJU1KT2GEF01213
7102177,Showroom Up,other,,3/13/17,15296,WBAKN9C5XED680931
7102186,Showroom Up,other,,3/11/17,15323,WP1AB2A5XFLB73860
7102171,Showroom Up,other,,3/10/17,15269,5YMKW8C54F0R42744
7102174,Showroom Up,other,,3/10/17,15286A,5YMGY0C53D0C11871
7102169,Showroom Up,other,,3/9/17,15026A,WBSEK9C57ACY80392
7102172,Showroom Up,other,,3/9/17,15253,SALVV2BG2FH986101
7102188,Showroom Up,other,,3/9/17,15034A,WBA3A9G53CNN67498
7102163,Showroom Up,other,,3/8/17,15305,WDDJK7EA0DF008469
7102164,Showroom Up,other,,3/8/17,15249,WBA6B2C52DD128405
7102165,Showroom Up,other,,3/8/17,15088,WMWSS5C59DWN66651
7102166,Showroom Up,other,,3/8/17,15278C,3VWD07AJ7EM406893
7102158,Showroom Up,other,,3/7/17,15090,WBADX7C57DJ589896
7102170,Showroom Up,other,,3/7/17,15211A,WAUAVAFD1BN022811
7102155,Showroom Up,other,,3/6/17,14914A,SAJWA6GL9EMK00452
7102157,Showroom Up,other,,3/6/17,15280,SALVP2BG5FH046899
7102173,Showroom Up,other,,3/6/17,15206,WBS3R9C58FK334314
7102175,Showroom Up,other,,3/6/17,15168,WBAYP1C59ED216261
7102154,Showroom Up,other,,3/4/17,15228,WDDLJ7DB7EA098966
7102162,Showroom Up,other,,3/4/17,15307,4JGBF2FE1AA620272
7102152,Showroom Up,other,,3/3/17,15232,WA1DGAFE8ED004524
7102156,Showroom Up,other,,3/3/17,15209,WBSFV9C53ED097811
7102159,Showroom Up,other,,3/2/17,15174B,ZAMGJ45A880041441
7102168,Showroom Up,other,,3/2/17,15234,WAU3GAFC5CN143837
7102153,Showroom Up,other,,3/1/17,14997B,1C4HJWDG6FL507423
7102147,Showroom Up,other,,2/27/17,15271,WBAKG7C54DE263361
7102148,Showroom Up,other,,2/27/17,15270B,WDDLJ7DB2EA093531
7102150,Showroom Up,other,,2/27/17,14927A,19XFB2F54DE072884
7102144,Showroom Up,other,,2/25/17,15211,WDDLJ7DB2DA064481
7102146,Showroom Up,other,,2/25/17,15141,WP0CB29998S776812
7099654,Showroom Up,other,,2/24/17,15268,4JGDF7DE7FA508737
7102140,Showroom Up,other,,2/24/17,15247,WBSFV9C51FD594647
7102143,Showroom Up,other,,2/24/17,15285,WBA8Z5C53GGS38257
7102145,Showroom Up,other,,2/24/17,15115,WBA5B1C56ED476523
7102134,Showroom Up,other,,2/23/17,15195A,SAJWA0FB8BLR86932
7102139,Showroom Up,other,,2/23/17,15289,4JGDA0EB9FA469451
7096864,Showroom Up,other,,2/22/17,15192,WP1AA2A23GKA11018
7102084,Showroom Up,other,,2/22/17,15313,WBAYE8C5XED134960
7102132,Showroom Up,other,,2/22/17,15274A,SCBCR7ZA5AC066263
7102151,Showroom Up,other,,2/22/17,15229,55SWF8HB4GU113599
7102127,Showroom Up,other,,2/21/17,14853A,WBAFR1C53BC745207
7102128,Showroom Up,other,,2/21/17,15001,WDDGJ4HB1EG172289
7102130,Showroom Up,other,,2/21/17,15263,5YJSA1H27FFP72636
7102136,Showroom Up,other,,2/21/17,15243C,1ZVBP8JZ4D5250704
7102118,Showroom Up,other,,2/20/17,15148,WBA3N9C54EF722440
7102120,Showroom Up,other,,2/20/17,15254,WP0AD2A73FL040144
7102129,Showroom Up,other,,2/18/17,15246A,1GKS1CKJ7FR529841
7102131,Showroom Up,other,,2/18/17,15212,SALWR2WF4EA348904
7096160,Showroom Up,other,,2/17/17,15201,WP1AC2A27ELA85947
7102112,Showroom Up,other,,2/17/17,15300,WBA3V5C59FP751730
7102114,Showroom Up,other,,2/17/17,15207,WDDHF0EB4FB110449
7102115,Showroom Up,other,,2/17/17,15162A,5GAKRCKD6DJ193725
7102116,Showroom Up,other,,2/17/17,15292,5UXKR6C51F0J75583
7102124,Showroom Up,other,,2/17/17,15166A,WP1AB29P59LA47139
7102133,Showroom Up,other,,2/17/17,15273,5UXKS4C51E0J96621
7102109,Showroom Up,other,,2/16/17,15119,WP0AB29917S732308
7102110,Showroom Up,other,,2/16/17,15146A,SAJWA6FC0E8K03721
7102113,Showroom Up,other,,2/16/17,15203,JN8AZ2NF0F9571841
7102125,Showroom Up,other,,2/16/17,15215,SCBEC9ZA6GC053603
7102135,Showroom Up,other,,2/16/17,15174A,SCFEDACM2EGA15049
7102149,Showroom Up,other,,2/16/17,15012,ZFF77XJA0F0209663
7102107,Showroom Up,other,,2/15/17,14912,WBADW3C52DJ526281
7102126,Showroom Up,other,,2/15/17,15086A,SCBCP73W39C061083
7102106,Showroom Up,other,,2/14/17,15225,JN8AZ2NF3F9571980
7102111,Showroom Up,other,,2/14/17,15230,WP0AB2A7XCL060182
7102117,Showroom Up,other,,2/14/17,15245,SAJWA4DC2EMB53082
7102121,Showroom Up,other,,2/14/17,15231,WDDLJ9BB1EA093339
7102122,Showroom Up,other,,2/14/17,15277,3GCUKSEJ4FG335890
7102105,Showroom Up,other,,2/13/17,15076A,WBALM1C50FE634478
7102137,Showroom Up,other,,2/13/17,15304,WDDKK7DF4GF318646
7102142,Showroom Up,other,,2/13/17,15297,WDDRJ7JA1DA009784
7102096,Showroom Up,other,,2/11/17,14973,WP0AB2A82GK185648
7102097,Showroom Up,other,,2/11/17,14927,WDDGF4HB2EA933383
7102098,Showroom Up,other,,2/11/17,14990,WBS6C9C51ED466882
7102099,Showroom Up,other,,2/11/17,15042E,KMHDH4AH6EU038401
7102101,Showroom Up,other,,2/11/17,15272,4JGDA5HBXCA036077
7102119,Showroom Up,other,,2/11/17,15217,WMWZN3C59ET569675
7102091,Showroom Up,other,,2/10/17,15222,5UXKR6C52E0J72352
7102095,Showroom Up,other,,2/10/17,15219,WBSLZ9C59DDZ78177
7102100,Showroom Up,other,,2/10/17,14964B,JTHBF1D23E5021992
7102103,Showroom Up,other,,2/10/17,15157A,WDDGJ7HB5DG010519
7102108,Showroom Up,other,,2/10/17,15089A,2G1FK1EJ0D9216544
7102087,Showroom Up,other,,2/9/17,15235,WBADX7C52DPA97745
7102090,Showroom Up,other,,2/9/17,15125,JN1AR5EF4DM261248
7102085,Showroom Up,other,,2/8/17,15256,ZAM45VLA1E0076947
7102086,Showroom Up,other,,2/8/17,15034,WP0AB2A74EL055465
7102083,Showroom Up,other,,2/7/17,15226,JN8AZ2NF0G9612292
7102089,Showroom Up,other,,2/7/17,15210,SALVP2BG9GH079907
7102093,Showroom Up,other,,2/7/17,15195,WBA3V7C50G5A24746
7102094,Showroom Up,other,,2/7/17,15265,WDDKK6FF1GF319115
7102102,Showroom Up,other,,2/7/17,14986B,WBAKC8C54CC449199
7093338,Showroom Up,other,,2/6/17,15202B,WBALZ3C51CDL70539
7102082,Showroom Up,other,,2/6/17,15164,WBA3R1C53FK194663
7102081,Showroom Up,other,,2/3/17,15202A,WBSLZ9C53ED651047
7102079,Showroom Up,other,,2/1/17,15218A,WA1DGAFE6FD032694
7102080,Showroom Up,other,,2/1/17,15146,WUASUAFG5BN002455
7094743,Showroom Up,other,,1/31/17,15220,WBALW3C57EC892691
7102076,Showroom Up,other,,1/31/17,14970,WBA6B2C58DD128537
7102075,Showroom Up,other,,1/30/17,15116A,WBAEK13496CN72113
7102073,Showroom Up,other,,1/28/17,15118,WBALW7C52DDX58459
7102074,Showroom Up,other,,1/28/17,14987,5UXWX9C51G0D72086
7102077,Showroom Up,other,,1/28/17,15026,WBY1Z4C52FV279583
7102078,Showroom Up,other,,1/28/17,15227,JN8AZ2NF7G9612256
7102069,Showroom Up,other,,1/27/17,15205,5UXKR0C59G0U49370
7102071,Showroom Up,other,,1/27/17,14948,WBAUN7C59DVM27797
7102072,Showroom Up,other,,1/27/17,15014,WP0CA2A83GS120173
7102068,Showroom Up,other,,1/26/17,15089,WP0AC2A73CL090024
7102070,Showroom Up,other,,1/26/17,15198,WBA5B1C51GG132549
7102064,Showroom Up,other,,1/25/17,15117,WBAFR7C59DC827562
7102065,Showroom Up,other,,1/25/17,15603E,2G1FT1EW9A9206907
7102067,Showroom Up,other,,1/24/17,14932A,WP0CA2A85BS710805
7102052,Showroom Up,other,,1/23/17,15218,5UXKU6C51G0R33776
7102053,Showroom Up,other,,1/23/17,15239,WP1AF2A21FLA36168
7102057,Showroom Up,other,,1/23/17,15078,WBA7F2C52GG418316
7099811,Showroom Up,other,,1/20/17,15174,SCBFC7ZA2EC087513
7100427,Showroom Up,other,,1/20/17,15202,WDDJK7KA2DF014097
7102045,Showroom Up,other,,1/20/17,14964A,WP1AB2A59FLB51185
7102046,Showroom Up,other,,1/20/17,15193,WP1AB2A56FLB58806
7102056,Showroom Up,other,,1/20/17,15214,WBS3U9C52FP967991
7102048,Showroom Up,other,,1/19/17,14879A,WDDJK7DA9DF001702
7102049,Showroom Up,other,,1/19/17,15159,WP0AB2A79DL060434
7102058,Showroom Up,other,,1/19/17,15188,WP1AD2A25ELA73471
7102059,Showroom Up,other,,1/19/17,15142,WBAYM9C52DDW20394
7102060,Showroom Up,other,,1/19/17,15187,WDDGJ7HB4EG248136
7102061,Showroom Up,other,,1/19/17,15216,5YMGY0C50D0C12024
7102044,Showroom Up,other,,1/18/17,15013,WP0AB2A82EK193150
7102047,Showroom Up,other,,1/18/17,15171,WBSLZ9C50EDZ78263
7102051,Showroom Up,other,,1/18/17,15044,WP0AD2A70FL040442
7102054,Showroom Up,other,,1/18/17,15126,WDDUG8CB9GA220126
7102062,Showroom Up,other,,1/18/17,15096,WDDHF7GB4FB141576
7101453,Showroom Up,other,,1/17/17,15208,4JGDF7DE8FA488773
7102040,Showroom Up,other,,1/17/17,14983A,JNKCV61E69M306054
7102043,Showroom Up,other,,1/17/17,14814B,1FADP3L95GL241043
7102037,Showroom Up,other,,1/16/17,15070,WDDHF8JB0EA845552
7102030,Showroom Up,other,,1/14/17,15009A,JTEZU11F88K001932
7102033,Showroom Up,other,,1/14/17,15197,SALVV2BG5DH805568
7102041,Showroom Up,other,,1/14/17,14930,WDDJK7KA2FF030898
7102050,Showroom Up,other,,1/14/17,15144B,1FADP3N25FL285848
7102027,Showroom Up,other,,1/13/17,15183,WP1AC2A29ELA85612
7102028,Showroom Up,other,,1/13/17,14920A,JM1GJ1T61E1133093
7102031,Showroom Up,other,,1/13/17,14946A,JN8AZ1MU0AW006655
7102038,Showroom Up,other,,1/13/17,15176,WA1L2AFPXGA071982
7102039,Showroom Up,other,,1/13/17,15114B,1G1RD6E41CU125900
7102032,Showroom Up,other,,1/12/17,15085,WBSFV9C57DD097163
7102035,Showroom Up,other,,1/12/17,15199,SCBFR7ZA2CC072201
7102026,Showroom Up,other,,1/11/17,15175,WBA3V5C57F5A78970
7102029,Showroom Up,other,,1/11/17,15042B,WDDEJ9EB3BA027066
7102042,Showroom Up,other,,1/11/17,15162,5YMGZ0C54E0C40293
7102066,Showroom Up,other,,1/11/17,15161,WBAVL1C57EVY23655
7102022,Showroom Up,other,,1/10/17,15109A,JTEZU5JR9C5042773
7102023,Showroom Up,other,,1/10/17,15154,WUAWRAFC8GN903780
7102025,Showroom Up,other,,1/10/17,14953,WBA8B3C59GK383289
7102036,Showroom Up,other,,1/10/17,14971A,JTHFN48YX20016348
7102019,Showroom Up,other,,1/9/17,14976,WP0AB2A7XDL060748
7102021,Showroom Up,other,,1/9/17,14986A,WP0CB2A89GS140361
7102024,Showroom Up,other,,1/9/17,14999,WP0BC2A76EL077372
7102015,Showroom Up,other,,1/7/17,15016A,SAJWA2GB1CLV32274
7102014,Showroom Up,other,,1/6/17,15196,WBA6B2C59ED129360
7102016,Showroom Up,other,,1/6/17,14932,SAJWJ6HL8GMK26834
7102034,Showroom Up,other,,1/6/17,15123,WUAGNAFG4CN000684
7102008,Showroom Up,other,,1/5/17,15136A,WP0AB29876U784911
7102010,Showroom Up,other,,1/5/17,15046A,1G6DV1EP8B0110959
7102011,Showroom Up,other,,1/5/17,15066,WBAFR7C55DC829194
7102012,Showroom Up,other,,1/5/17,15042A,WBA1J9C57GV371938
7102013,Showroom Up,other,,1/5/17,15186,5UXFG2C53E0C43965
7095326,Showroom Up,other,,1/4/17,15116,WBA6B2C57DDG66701
7102007,Showroom Up,other,,1/4/17,15153A,WDDGF4HB1DR271828
7102017,Showroom Up,other,,1/4/17,15007,JTHGL5EF2G5056291
7102005,Showroom Up,other,,1/3/17,14885A,1G6DV57V980160863
7102009,Showroom Up,other,,1/3/17,15108,SAJWA2GB6CLV29807
7102001,Showroom Up,other,,1/2/17,15055,WBS3U9C50FJ968219
7102002,Showroom Up,other,,1/2/17,14821,WBA3A5C58DJ462401
7102003,Showroom Up,other,,1/2/17,15180,WDDXJ8FB6GA018581
7102004,Showroom Up,other,,1/2/17,15104,WBAXA5C56FD691503
